ID,ResponseId,age,child_age,sex,n_children,child_gender,residence,LocationLatitude,LocationLongitude,EER_text,ERQ_1,ERQ_2,ERQ_3,ERQ_4,ERQ_5,ERQ_6,ERQ_7,ERQ_8,ERQ_9,ERQ_10,RRS_1,RRS_2,RRS_3,RRS_4,RRS_5,ERQ_mean,RRS_mean
60145,R_CZxfv22wPaXuVCF,27,0.0,2,1.0,2.0,באר שבע,,,אני מקווה ומאמינה שאולי יום אחד נוכל לגדל את הילדים שלנו פה בשלווה ונחת ללא פחד .. אני מתפללת שכולם יחזרו ושהבת שלי תגדל לעולם טוב יותר.,4.0,7.0,7.0,7.0,1.0,7.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0
32743,R_1oub6pBnd3JwpZ7,37,6.0,2,3.0,2.0,נשר,,,"לעצמי,
תזכרי תמיד שאת עושה את ההכי טוב שאת יכולה בזמנים האלו. תזכרי שהילדים שלך בכל זאת ועל אף המצב הקשה במדינה קמים בבוקר עם חיוך וחיבוק והולכים לישון עם חיוך וחיבוק.
תזכרי שלא תמיד לשים את עצמך אחרונה זה נכון לפעמים לשים את עצמך ראשונה כדי המשיך לתפקד בצורה הטובה ביותר, אפילו לשעה! זה יתן לך אויר וכוח להמשיך.
את מלמדת את הילדים שלך להתמודד על מצבים קשים בלי ללהלחץ ואת מלמדת אותם שנכון העולם יפה אבל יש גם מפלצות שצריך לעיתים להזהר מהם.
ותזכרי לאהוב את עצמך! ככה תוכלי לאהוב אחרים.",7.0,3.0,5.0,1.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,4.3,1.6
40299,R_3hDunp4WyLf1Dbv,44,10.0,2,3.0,1.0,חדרה,,,"חיה היקרה, החששות שלך טבעיים לאור המצב הקיים בארץ. ובכל זאת אפשר לנתח את המצב: את מתגוררת במקום שלא הייתה בו אזעקת צבע אדום, יש לך ילדים בוגרים יחסית ואת תדרכת אותם במה שנדרש מהם לעשות כאשר יש אזעקה של צבע אדום, יש לך ממ""ד מצויד היטב ונמצא בקומה תת קרקעית. יש חשיבות רבה לפעילות הגופנית הן על הגוף והן על הנפש. בריאותה הפיזית והנפשית של אימא משפיעה מאוד על בריאותם הנפשית של הילדים. הילדים יסתדרו",4.0,4.0,7.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.8,1.2
5753916,R_2cd8xnJ5ZnrH4r2,42,10.0,2,3.0,1.0,חיפה,,,עשית הכי טוב שאת יכולה בתוך המציאות הסוריאליסטית הזאת.נתת לילדים תחושה בטוחה בזה שנתת הסבר אותנטי שאולי מסביר וקצת מפשט את הפחדים. בתקווה שלהבא יבואו אלייך עם שאלות נוספות וירגישו שהם בטוחים בנוכחותך,5.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,3.9,2.2
46234,R_OffQ5MsfsoCMXxT,71,17.0,1,7.0,1.0,ראש העין,,,התקווה שבעתיד הדור הנפלא שצומח פה יתקן את הקלקולים ויצליח לבנות עתיד טוב יותר,4.0,7.0,4.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,5.1,2.0
27050,R_2QJRYayARQ0852e,30,3.0,1,1.0,1.0,תל אביב ,,,"קודם כל אתה לא אשם זה טבעי להרגיש את מה שאתה מרגיש וזה בסדר, חשוב לזכור שאין לנו תמיד שליטה וזה לגיטימי ",4.0,6.0,4.0,4.0,2.0,6.0,5.0,4.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,4.5,2.6
674724,R_2ZCuzaYBDHQaBWy,46,12.0,2,2.0,2.0,נצר סרני,,,אני אצליח להתמודד בכל מצב כי אני חזקה!,7.0,4.0,4.0,4.0,7.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6,1.0
89616,R_tS7e2WRcg7heDSh,41,9.0,1,4.0,2.0,ירושלים,,,פחות מתחבר לשאלה האמת ,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.9,1.8
04574,R_31o5zt8IrdoDopv,55,14.0,2,4.0,2.0,גן יבנה,,,"אני לא יכולה לשלוט על האירועים שקרו
צריך לחשוב קדימה ולהיות חזקים
נתגבר על זה 

אני צריכה לישוב איך להגן על משפחתי לעתיד 
למרות שאיננו יודעים מה מצפה לנו בחיים",6.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.4,1.6
72061,R_3M4BqX5i99pay9O,32,3.0,2,2.0,2.0,קרית שמונה,,,הלוואי שאצליח לשלוט ברגשות ולהיות בקור רוח בעקבות המצב גם כשאר שומעים אזעקות או בומים ואצליח להעביר את הרגש לבנותיי כך שהדבר לא יהווה לחץ או חרדה ,4.0,2.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.9,1.8
250185,R_6eSCEwrN4PnAA6d,34,9.0,2,5.0,2.0,בת ים,,,כשאדם מבין שהכל מה' יתברך מתחזקת מידת הביטחון והפחד יורד. ה' שומר עלינו!,7.0,4.0,6.0,1.0,7.0,4.0,7.0,7.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,5.4,1.0
89060,R_2ZIWCPbK0W9zBj3,34,8.0,2,2.0,1.0,חולון,,,"שלום הדר, 
כאמא לשני ילדים במצב של מלחמה, 
אל תרגישי לא טוב עם עצמך , אל תרגישי שאת אמא רעה, אל תרגישי מתוסכלת או עצובה, 
זיכרי שזו תקופה קשה, שקשה להסביר או להנגיש לילדים קטנים את האסון הכבד שארע לעם שלנו.
צריך לדעת לשים את הגבולות כשצריך, לנסות לשוחח בגובה העיניים ולא להרים את הקול, ולהבהיר את מטלות הסדר יום שנדרש לעשות.

את חזקה ויכולה,
בהצלחה!",5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,4.4,2.2
0527201850,R_AMQsEc4UXwTwvjX,36,6.0,2,2.0,1.0,ירושלים,,,שזה המציאות שנכפתה עלינו והכי חשוב החשוב שכולם בסדר מוגנים וטוב להם,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
93188,R_3nixdltVjgO9RWu,53,14.0,2,3.0,2.0,אשקלון,,,מותר לי להסיר אחריות כי המצב לא בשליטתי אך מחובתי כאמא לדאוג לבנותיי לשקט לחום לאהבה לבטחון שלהן במסגרת היכולות שלי,7.0,4.0,7.0,1.0,7.0,1.0,7.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,4.7,1.2
98080,R_3oAx1Lh1KsolAG2,30,8.0,1,6.0,1.0,אשדוד,,,אתה בן אדם וככזה יש לך מגבלות בפרט בזמן חירום ולחץ,5.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,3.9,1.6
27229,R_2zzN4i5X5TzB8sB,37,5.0,2,2.0,1.0,פתח תקווה,,,"אני מתפללת שכל החטופים יחזרו בריאים בעזרת ה'.
עם ישראל חזק ",5.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.5,1.8
34258,R_32JxWuvjMnrro7W,41,6.0,2,2.0,1.0,רמת גן,,,"אין לנו יכולת לשלוט כמו שהיינו רוצים בתכנים שילדינו נחשפים אליהם, היכולת שלנו היא להסביר ולתווך במידת האפשר ולהשרות ביטחון ",3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.1,1.4
07457,R_30cnytqaaUy5pe0,55,17.0,2,3.0,1.0,סובב חיפה,,,רוצה לציין שככל שאני מתרגלת במציאות וגם במוחי את הסיטואציה וכיצד להתמודד איתה בשטח אני מרגישה יותר בשליטה .,7.0,4.0,4.0,3.0,7.0,7.0,7.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.9,1.8
85931,R_6sY1naQNew4EYiR,49,14.0,1,2.0,1.0,"איזור ב""ש",,,"אני משלים עם העובדה שזה מצב זמני ושמתישהו המערכה תיגמר (כמה שיותר מהר
) ואז אני יוכל לחזור לשגרה ולא לחשוב כל הזמן על ממ""ד/צבע אדום ומקווה שהמדינה תעשה מה שצריך כדי שזה לא יקרה עוד פעם",5.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.9,2.8
80069,R_3pgSkngXWBq3UVS,52,8.0,2,1.0,2.0,רמת השרון,,,"חלק מהתחושות הקשות הן משום שאין שום דבר שיגרום לי להרגיש טוב יותר, בטוחה יותר, שלווה יותר לגבי העתיד של הבת שלי, חוסר האונים גם בהסתכלות קדימה, גם אם נרצה לעזוב את הארץ, לאן נלך? 
הופקרנו. וזו הרגשה איומה. אני חושבת שכולנו בטראומה ונמשיך להיות מדינה בפוסט טראומה. לעולם לא אצליח לאחות את השבר הנורא שבי. ",5.0,7.0,2.0,5.0,7.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,4.9,2.8
88934,R_0J6uHQTUYCVkNeF,41,8.0,2,3.0,2.0,שוהם,,,אני מאחלת לעצמי לחזור לרוטינה שהייתה לפני ה 7/10 ושאני יכולה להתגבר על הרגשות הרעים שלי כרגע ולהביט לעתיד טוב וורוד יותר שאולי יגיע סוף סוף,6.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,3.0,4.9,3.4
89821,R_Ragpw2cMrf1fprr,47,7.0,2,1.0,1.0,תל אביב,,,"מה שהיה , כבר היה, לא ניתן לשנות אותו. הוא בעבר. מיותר לראות מה היה, אין לי יכולת להשפיע. צריך לראות את הטוב שיצא מכל הרוע ",6.0,4.0,4.0,3.0,5.0,4.0,6.0,6.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,4.6,2.0
36219,R_2YKYqYj7qGIz2WL,45,1.0,2,2.0,2.0,קריות,,,"את יכולה להתגבר ולהתמודד עם הכל, את שולטת במצב ואת חזקה.זה יעבור יוציא אותך חזקה מוכנה יותר",1.0,1.0,2.0,2.0,4.0,1.0,5.0,6.0,1.0,7.0,1.0,2.0,3.0,3.0,3.0,3.0,2.4
44336,R_1f6CGaCb0MglC8y,29,2.0,2,2.0,2.0,ראשון לציון,,,"היי את,
את אמנם מרגישה חסרת שליטה, כאב, פחד… אבל תהיי חזקה! זה מרגיש כמו סוף העולם, אבל זה לא. תהיי שם בשביל הבנות. כל השאר יסתדר ",7.0,2.0,4.0,5.0,4.0,1.0,1.0,7.0,2.0,7.0,2.0,1.0,4.0,3.0,1.0,4.0,2.2
89198,R_3rZXMPNAaXdib6m,42,5.0,1,3.0,2.0,מודיעין,,,אני תמיד מזכיר לעצמי שעברתי הרבה חוויות שהיו קשות ותמיד בפרספקטיבה של זמן היה אור בקצה המנהרה.,5.0,6.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.6,2.6
60279,R_9vip9ITQJl3MSOZ,44,14.0,2,2.0,2.0,מודיעין ,,,"הצלחת לטוס ולהנות עם בתך וגם לחזור מבלי שקרו אירועים מסוכנים.
לגבי הדבר השני, הסתכלי עמוק בעיניים של בתך וראי את האושר בעיניה את השמחה בה היא נטעינת ותלמדי לכבד את החלטותיה",7.0,5.0,5.0,1.0,5.0,1.0,7.0,5.0,1.0,6.0,1.0,2.0,4.0,1.0,3.0,4.3,2.2
14345,R_1IY1cHiedEdgax5,38,9.0,2,2.0,2.0,תל אביב,,,"את בן אדם, מותר גם לך לכעוס, את התנצלת והראת לה שאפשר להתגבר גם על כעס",5.0,6.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,4.6,2.4
29016,R_NUBrNS076hfqnO9,37,7.0,2,3.0,1.0,כרמיאל,,,"שלום את ,
את גרה במדינת ישראל , אז המצב לא מפתיע מאוד
אנחנו רגילים שהעולם מסביב בעיקר הערבי לא אוהב אותנו
מה שהיה בשבת 7.10 זה מזעזע , אין מילים שיכולו לתאר בכלל 
אבל עם ישראל חזק
וצהל חזק 
והתפילות בע""ה יעזרו והכל יהיה בסדר",6.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.1,2.4
88660,R_1dAETTZPBB6Tqfr,44,15.0,2,2.0,2.0,רחובות,,,"יקירה, 
תמרי חווה דכאון, וזה לא אשמתך. את תמיד שם לידה, תומכת ומחבקת. מנסה לשכנע ולהראות לה את האור שבסוף הכל יעבור, ולנסות להראות לה שלדבר על הרגשות שלה רק יעזור לה. 
הפעם - אל תשכחי לדאוג לעצמך. נפלת פעם שעברה - הפעם זה לא יקרה!",6.0,5.0,6.0,1.0,7.0,7.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,5.2,1.6
80908,R_1IKkfM36iREieV6,38,2.0,2,1.0,1.0,הוד השרון,,,"טום הוא ילד נבון. כל כך חכם שברגע שהסברת לו שיש אנשים שרוצים לעשות לנו ""אווי"" (כואב) ואבא הלך להגיד להם שלא! לטומי לא יהייה אווי! לאמא לא יהייה אווי. הוא הבין. וגם הפך את זה למשחק חמוד שהוא מציין את כל קרובי המשפחה שהוא אוהב ורוצה שאבא ידאג גם להם שגם להם לא יוכלו להכאיב האנשים שרוצים לעשות את זה. הוא ילד אמפתי ואכפתי ומתוק נורא. וזה בזכותך :)",4.0,7.0,4.0,6.0,6.0,7.0,2.0,2.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,4.9,3.4
71677,R_pgVf6zo6ORQ5LZ7,46,15.0,1,2.0,2.0,רחובות,,,"יהיה טוב בסוף, תמיד הכל מסתדר , אנחנו חזקים . יש לנו רצון לחיות ללא מורא",5.0,6.0,5.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.7,1.8
77802,R_D6LDycKu8QEaKpb,38,8.0,2,2.0,2.0,מזכרת בתיה,,,"גם זה יעבור. זה יכל לתפוס אותנו גם באזור פתוח, או בכלל יכולנו לא להיות שם. זה לא בשליטתך בכלל.
עשית את כל מה שהנחו לעשות במצב זה והיית צריכה לתפקד עבור שתיהן.
הן יגדלו, ויזכרו שזה קרה, אבל גם יזכרו שיש לנו מספיק מערכות הגנה שהגנו עלינו, ומגנות עלינו ובתקווה יאפשרו להן פרספקטיבה שהן ידעו מה לעשות בסיטואציה מאד מלחיצה.",4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,4.2,1.8
55191,R_2BafrB3vRUbQ3pj,57,16.0,2,3.0,1.0,שער הנגב,,,חשיבה חיובית. התבוננות לאופק. היאחזות בדברים הטובים. ,6.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,4.1,2.0
84464,R_6nAFHp4q3ByXDuV,47,14.0,1,2.0,2.0,מודיעין,,,"הארוע טופל על ידי צה""ל בצורה טובה ואפשר לסמוך על האזרחים במדינה. כולי תקווה שאחרי שהארוע יגמר, נראה מנהיגות שלוקחת אחריות. ",6.0,6.0,6.0,2.0,5.0,4.0,6.0,6.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,5.1,1.4
72626,R_3eqPIFLDbLcHSHB,42,13.0,1,4.0,1.0,סעד,,,"סך הכל האירוע הוא טוב. זהו דרך שבו הבן שלך מעבד את מה שחווה. תפקודתך כאבא באירוע עצמו, סייעו לו לצאת באופן מיטבי ממנו",1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.9,2.2
51778,R_0MM9DJscInemzvz,31,1.0,1,1.0,2.0,הוד השרון,,,גם בתור הורה יש צרכים בעיקר בשעת משבר וחרדה. לגיטימי לעשות את הדבר שיעזור לך להירגע כדי שאפשר יהיה גם להיות רגוע עם הילדה. כדאי לנסות ולעשות את זה בפרקי זמן ספציפיים ומתאימים,5.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.4,1.8
54860,R_sv93azvBvIYSk9P,52,17.0,2,6.0,1.0,סעד,,,בזמן האירוע עשיתי את הכי טוב שאני יכולה כדי שנשמור על שפיות ובטחון.,7.0,4.0,6.0,1.0,6.0,1.0,4.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,4.2,1.2
42299,R_2Ua0SDtqs8oZloN,38,12.0,2,3.0,1.0,חדרה,,,"נסי להיות יותר רכה כלפי עצמך, פחות ביקורתית. לדעת להכיל גם את הקושי ואי השליטה על המצב",4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.7,3.2
38285,R_3G8U1gx9F30BIEI,32,1.0,2,1.0,2.0,הוד השרון,,,"התינוקת שלך לצידך, את מצליחה להיות שם עבורה שעות רבות ביום, לצפות ולתמוך בהתפתחות המדהימה שלה ולספק את צרכיה גם בתקופה כזו של קושי. היא מרגישה אהובה, מחייכת וצוחקת. הזיכרון שנשאר אצלך כל כך חזק כבר הטשטש אצלה בתוך מאות זכרונות אחרים, טובים ויפים. ",5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,4.1,2.2
34397,R_3JheQzxmbfKpMFK,36,6.0,1,3.0,2.0,נשר,,,זאת המציאות שלנו לצערי וצריך ליהנות מהחיים וממה שיש להם להציע לנו.,5.0,5.0,3.0,2.0,4.0,6.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,4.2,1.2
11296,R_2QyP8xCL32tauC3,40,4.0,2,2.0,1.0,חיפה ,,,"פשוט לזרום יותר , לא להתווכח על דברים שוליים",5.0,6.0,5.0,2.0,5.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,5.1,1.6
88551,R_3haTojTLyO5tKyY,35,3.0,2,2.0,1.0,תל אביב,,,"את מנסה לעשות את הכי טוב שלך, ביקשת סליחה וזה משמעותי עבורו גם- זה שהכרת בטעות שלך. גם לך קשה וגם את עושה טעויות ",2.0,2.0,3.0,1.0,5.0,1.0,6.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.3,3.0
57907,R_2AXegnqbKjHwMbX,34,2.0,1,1.0,1.0,ראשון לציון,,,"אני מרגיש אחדות בעם עקב המכה שקיבלנו, העם מחוזק וגם אני. מבטיח לעשות הכל לעתיד טוב יותר למען הילדים ",7.0,5.0,5.0,2.0,6.0,5.0,6.0,5.0,3.0,6.0,2.0,3.0,1.0,3.0,2.0,5.0,2.2
639018,R_2zeYGObnpDmH6GR,35,3.0,2,2.0,2.0,פרדס חנה,,,"בפעם הבאה שאני חווה תסכול בעקבות נסיבות שלי עם עצמי לזכור לעצור רגע, לקחת אוויר ולהזכיר לעצמי שמה שאני משדרת זה מה שיהיה. מבחינת האנרגיה והאווירה. גם כשיש רגעים מתסכלים ועייפות ללא זמן פנוי לעצמי לזכור שהנפשות הקטנות שעומדות מולי לא אשמות והכל אצלי.
לקחת אוויר ולנסות להגיב מבלי להרים את הקול ולשדר סבלנות. ",6.0,5.0,5.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.3,1.6
59895,R_2fBvAbZfWQVvHOl,25,6.0,1,1.0,1.0,קרית גת,,,"זה בסדר להרגיש את מה שאתה מרגיש. 
אנחנו עוברים תקופה שהיא לא ריאלית, ואף בן אדם בעולם לא אמור לדעת כיצד פועלים בתקופה הזו.
זה בסדר לטעות וזה בסדר לא לעשות הכל כמו שצריך, לאט לאט מצליחים ללמוד איך כדאי לפעול.",4.0,5.0,5.0,1.0,3.0,4.0,6.0,6.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,3.9,2.0
12298,R_1BQSoMMjJqgGubD,38,4.0,2,2.0,2.0,חריש,,,"אף אחד לא הכין אותך למצב הזה. את רוצה לספר את האמת ועדיין להגן עליה, ולכן זה טבעי שלא תדעי בדיוק מה להגיד.",4.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.4
44245,R_1IzxK8O1Zu9bzsU,41,6.0,2,2.0,2.0,כרמיאל ,,,"אני מרגיעה את הילדה, חשוב להיות מוכנים כדי להיות מוגנים ולתת לה מענה עוזר לה להרגע",4.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.3,1.0
17013,R_swdeWVDYjZN0lkB,32,0.0,2,1.0,1.0,רחובות,,,"היי,
התינוק שלך עדיין איתך בבית בריא ושלם ויהיו לו עוד שנים ארוכות לישון טוב ולהתפתח. הוא גם קטן ועדיין לא מבין שזו תקופה שמעוררת המון רגשות שליליים, הוא רק יודע שהוא בטוח עם אמא ואבא. בסוף הכל יעבור. זה טבעי גם להרגיש תסכול גם כשיש אנשים שנמצאים במצב קשה משלך.",4.0,4.0,5.0,3.0,6.0,2.0,6.0,6.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,4.4,1.2
11680,R_2CCac8qsawGHJdG,39,15.0,2,5.0,2.0,סעד,,,"את אמא טובה. פשוט טובה. את רואה את הבת שלך ונוכחת עבורה. הקושי העצום שלה לא מעיד עליך אם את טובה. ההתמודדות שלך מעידה עליך ושם היית מדהימה.
את תצטרכי הרבה כוח להתמודדות הזו ואני יודעת שיהיו לך כוחות ואת תצליחי להיות עם הלב שלך ןעם הלב שלה ןלעזור לה.",3.0,2.0,5.0,3.0,5.0,4.0,5.0,6.0,3.0,7.0,2.0,3.0,2.0,2.0,3.0,4.3,2.4
76262,R_BFcglbG3mBqD2Qp,37,6.0,2,3.0,1.0,חיפה,,,"לגיטימי להרגיש חרד על ביטחון הילדים, כל עוד כולנו יחד ומקדישים זמן אייכות גם בבית הילדים נהנים.
לא בהכרח חייבים לצאת לאטרקציות בחוץ תמיד, יכול להיות שרק אני מרגישה שהם צריכים את זה ופעילות בבית עם המשפחה או חברים גם יכולה לספק את הצורך הזה.",7.0,2.0,7.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.2,1.0
81633,R_yCP1F9z8J09iAQp,41,12.0,2,4.0,2.0,jerusalem,,,תמיד לפני האור מגיע החושך הכי גדול. אנו ננצח בסוף.,5.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3.8,2.6
77765,R_RaWJLNjUXUyHMxX,51,12.0,1,2.0,2.0,רמת גן ,,,אני צריך להפנים שאנחנו מדינה עם צבא חזק ומיומן שיכול להגן על כל האסרחים בצורה טובה מאוד.,6.0,5.0,6.0,3.0,6.0,2.0,5.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,5.1,1.2
74739,R_e8PiAlHCZYcbVPr,43,6.0,2,7.0,2.0,סעד,,,"שחר יקרה,
אמא שחר היקרה,
כמו שאת מרבה לחזק את הנשים אצלך בתוכניות, לעודד גם אחרי מעידות, לקום ולהמשיך הלאה אחרי אכילה לא מיטיבה או התנהלות לא מקדמת -
קחי לך מזה!
תזכרי שאירוע אחד עם תמר אורה לא מעצב את כל היחסים שלך איתה, שגם אם היית חסרת סבלנות וקשוחה איפה שהיתה נצרכת עדינות וחמלה - יש לך אפשרות לתקן, לשפר, לחבק, לנשק, להיות, לתמוך, להרעיף אהבה , כבר בבוקר למחרת, כבר ברגע שאחרי, אפילו שהיא כבר ישנה.
תני לעצמך חמלה זה יעזור לך להעניק אותה לילדים ובכלל",3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.3,1.4
90112,R_TbUlo3ISrJ2UtDr,34,1.0,2,1.0,1.0,תל אביב ,,,"אני לא יכולה להגן עליו מפני העולם באופן מלא, הוא חלק מהעולם הזה. אני רק יכולה לשמש לו דוגמא לאיך אני חושבת שכדאי להתחייס לעולם ולסביבה וזה מה שאני משתדלת לעשות. ואולי נתתי לדבר לקרות סביבו, אבל גם נשארתי רגועה, זרמתי עם הסיטואציה ולא נכנסתי ללחץ או נעשיתי תקיפה. אולי אני מעדיפה ללמד אותו את זה.",5.0,2.0,4.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,4.1,1.4
0544910420,R_28I2dNKbnqURrze,36,10.0,2,3.0,2.0,מבועים,,,"הרגשות האלה לגיטימיים לאור מה שהאזרחים חוו, אם צריך כולנו נישן יחד בחדר עד שנרגיש מספיק בטוחים ובשלים להפחית את מידת הגוננות. הכעס והתסכול ירגעו עם הזמן כאשר הדברים יתבהרו. יתכן והם ישארו וילוו אותנו הרבה זמן אבל מניחה שלכל דבר יש סיבה ורק ניצא מחוזקים יותר מכל הטראומה שעברנו",7.0,1.0,7.0,1.0,5.0,2.0,6.0,6.0,5.0,6.0,2.0,2.0,3.0,1.0,3.0,4.6,2.2
36315,R_3EhXYC2QVudZwiR,41,11.0,2,2.0,2.0,הרצליה ,,,"אני רוצה לומר לעצמי שזה טבעי, שרוב האנשים היו בהלם בימי המלחמה הראשונים. הכי חשוב שהילדות שלי בסדר ושכל החיים אני אצטרך לדאוג מזה שהן אוכלות חטיפים ורואות טלויזיה במקום ללכת לישון.",4.0,3.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,2.8,2.8
24006,R_3LZPcuKvcDOhqnL,26,4.0,1,1.0,1.0,תל אביב,31.9642,34.7876," החיים בתקופת מלחמה הם אתגר עצום, אך בתודעה שתמיד ניתן למצוא כוח ותקווה. אני מאחל לכל עם ישראל בריאות, עמידות וכוח לעמוד בפני הקושיים. עוד נדע תקופות טובות והילד טוב ישמח ויעבור הכל בלי חרדות.",7.0,4.0,5.0,1.0,5.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.2,1.6
81440,R_2aXJXsUVpeyTtUm,33,5.0,1,2.0,2.0,באר יעקב ,,,המלחמה תסתיים ונבוא חשבון עם אויבנו. צריך להיות חזקים הזמן עובר לא פוסח על אף אחד נעבור את זה ויהיה טוב ,6.0,6.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,4.7,2.2
17838,R_2xRHgTHGCZ9kK0a,40,13.0,2,4.0,1.0,ירושלים,,,"השתתפתי בלוויה שלו לאחר שהמחשבות לא הפסיקו לרוץ , מעט הוקל לי אחר כך",6.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,3.0,2.0,3.0,4.0,3.0,4.5,3.0
54519,R_3KrKiYy8w1h6mu5,38,9.0,2,3.0,2.0,מבועים,,,"היי, זו אני - האמא שבתוכך. אני כאן כדי להזכיר לך שלא תמיד הכל בשליטתנו, אבל שיש לך את הכוחות להשיג שליטה, גם אם חלקית וגם לצד הפחד הגדול של מה שקורה בחוץ. לכי לחדר, קחי 3 נשימות, תוציאי - חזרי, תכיני קפה ושבי על השטיח לשחק עם הילדים כאילו שאת ביום חורף גשום ואי אפשר לצאת החוצה. הילדים יתפעלו את האירוע לבד ואת תראי איך הכל נרגע.",4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,4.4,2.0
